filepath,norm_emit_x,norm_emit_y,norm_emit_z,SOL10111:solenoid_field_scale,CQ10121:b1_gradient,SQ10122:b1_gradient,GUNF:rf_field_scale,GUNF:theta0_deg,distgen:total_charge
/sdf/scratch/users/t/tiffan/electrons_PMES_51/90f7d8b661b813754ead76d130f8b57f.h5,6.7700672e-06,7.7674487e-06,3.3468965e-05,-0.23786188596211347,-0.0025188823426319507,0.028690220573292916,52735820.514840364,-67.63240687802804,5.001569496391432e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/bb4d20de2961ba6835859c259e897fcc.h5,6.7844723e-06,2.8863119e-06,2.1595638e-05,-0.22072437539149642,0.04614833387335012,0.05214728395224789,47706555.99467372,-69.3570581932618,5.037979200190713e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/a0b33c84c8e774a8e5ab0d71706cd32b.h5,1.1697522e-05,4.1114934e-06,2.6564255e-05,-0.22475441389996836,0.01617050617827847,0.03467532709405904,51015612.22684754,-69.78154650571035,5.083191271468785e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/d3849ba1d1754f357508608515defb75.h5,5.0591526e-06,5.3390331e-06,3.1261692e-05,-0.24109131185523278,-0.002965951400427118,0.0019428153487809439,50401896.03147223,-60.45302621450675,5.016923588028668e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/7aa2661b00f3e57d23a6fda6426046a7.h5,4.8226712e-06,3.3744365e-06,2.3269802e-05,-0.25254998540490714,-0.006060789323433184,-0.021402553644224387,50287113.19213549,-68.39517204854258,5.077873674988895e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/caffe98b5635957974cd911e4834c617.h5,2.328409e-06,4.2099883e-06,1.6949893e-05,-0.22712203750381238,-0.021404559876490446,-0.007023399925442766,47111246.89607986,-59.3347536505176,5.048480444950697e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/7ba7cedcb242e41625c9225445860022.h5,5.8049384e-06,6.2346742e-06,2.0629488e-05,-0.22008512210587244,-0.012727715672253902,-0.015340922681808724,52575800.9556024,-67.98699091698991,5.016476095035775e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/01074b056f606940aa35c394efd3fd93.h5,7.1621351e-06,9.6278445e-06,2.4468936e-05,-0.245732945914972,0.017661746905697037,0.04735377129651724,50572100.65007358,-65.5562354552332,5.019445858044525e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/fcc36b4e2668a174dd59ef53aea92b79.h5,4.4356413e-06,1.7553105e-05,2.9053058e-05,-0.24337856394859753,0.0016475708718792633,-0.004288380407434209,47257901.9620589,-68.64633002426237,5.053829748375208e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/e27f47b9c635ea397330f3df38bc75bf.h5,5.7502822e-06,6.5525279e-06,2.6052587e-05,-0.21914624140601605,-0.04524448741179621,-0.0373088187497444,49044602.41185293,-69.90427784857422,5.048952052961594e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/5df28383d2f19bf2c51986c78d824aaf.h5,6.2271665e-06,6.5218888e-06,2.967982e-05,-0.22494857160656123,0.018612512401916238,-0.015075973595526392,48087140.59328703,-65.93698494678368,5.017849442954817e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/16eef513e4089702171a5ab891bfc6d4.h5,5.8726604e-06,1.7738166e-05,2.0711953e-05,-0.2252097746953618,0.028666464949326023,0.05170457105904287,47868512.563829474,-69.16817283008251,5.08236229879769e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/3206b86d82f37ad469c90b97bda69ac0.h5,3.7484163e-06,9.001814e-06,1.9884226e-05,-0.2366361583647981,0.002289146302493995,0.030481574203133067,48999616.26077746,-67.79817707465814,5.004031087153066e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/f0decc760f1bb1ef3c9dc5d8dc9bb0ce.h5,2.3925022e-06,3.2877986e-06,1.3249502e-05,-0.2433081974434686,0.004762106191946719,0.015570731266426815,50643426.942570135,-66.6826792406424,5.074128123472781e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/f02e5e129530ba20d607499c4027fd00.h5,6.6936452e-06,7.6335924e-06,2.6173391e-05,-0.212894323100933,-0.031183966547660376,-0.021614524261028615,51393117.074265234,-69.15779506891387,5.086979346425152e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/5363686d9a08a0a99d5a4904afabe47c.h5,3.043525e-06,4.2529885e-06,1.6818905e-05,-0.23190885627371918,-0.0034205691392440963,-0.02428641719397412,49411376.019083224,-67.21488660229306,5.002587614191172e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/3395ed8e2f802c0c7288da8e0aebddb8.h5,1.5968276e-05,1.4471884e-05,3.0514711e-05,-0.20510372822082332,0.03690886660680012,-0.09315329933869954,48801708.58448057,-60.89506199058415,5.029024349999698e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/a39d1f13ab3798e439028a3989c3e155.h5,7.6146582e-06,7.2087163e-06,2.3792478e-05,-0.21133253691072032,0.02107347903811602,0.03925280259598007,50293338.36203021,-68.62259836086534,5.097591042274276e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/c1c6a8eb017453ec691a4c88e4b3eeae.h5,6.2180015e-06,2.2943223e-05,3.3221362e-05,-0.23423773367725137,0.020386939728038216,0.005208049073590126,49807950.71199967,-58.85346230273649,5.031184601306147e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/e99c1b6f00e03727cea2381089c6678a.h5,5.1706038e-06,6.4822993e-06,2.066487e-05,-0.207460852220794,-0.038311099409697985,-0.039574615052250364,49966437.4656219,-68.36220732369605,5.043859854548941e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/9b03c4aabd7e5a27cee0e43a95b2e086.h5,7.2545806e-06,6.6561016e-06,2.5809228e-05,-0.2434432517367262,0.02028034212859294,0.05646028731625093,47391961.31204505,-65.09733520490245,5.046860610434418e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/a017812434edbe943d3b759f3ff74d07.h5,8.0378781e-06,2.9719443e-05,2.5314797e-05,-0.2203415242553397,0.04519057151041922,0.0002523419685370176,47902491.82132544,-61.44113209046236,5.08471517937374e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/f2e4263d51791d3de532ba194a3ffb23.h5,4.2295179e-06,6.2205131e-06,3.4343099e-05,-0.23793170901023852,0.013985272605343156,0.010566944892867282,48749606.83438867,-63.62059933708869,5.046238856098273e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/8cc9cbc873919819f91f3b4e5762697e.h5,8.6581206e-06,5.6706925e-06,2.5029538e-05,-0.22130906593442035,-0.02401080355001363,-0.027803403419213592,49783719.81416159,-69.07075656923044,5.06554121146742e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/22d1fb7ac60158ccef2d2f3541a448d2.h5,2.2200516e-05,7.0788271e-06,3.5017103e-05,-0.2526627223419741,-0.038963747801143686,0.01983090774643817,49855840.13157789,-62.414284095821074,5.026308752083904e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/f86dbe3f17b1b5963f60c983d6e21c9c.h5,4.4674772e-06,2.4168574e-05,3.1446523e-05,-0.23598537121105698,0.00043454675712377997,-0.0014773015550380436,48006160.46000614,-64.35361926058486,5.03904460925844e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/4541e4dfa6efc375c026fb9d494ddea9.h5,6.2279123e-06,1.2298588e-05,2.3818636e-05,-0.21423408339184755,-0.04529932738413671,-0.04340376953825673,47274938.85950245,-63.836781460851896,5.060737916102603e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/3cb823c577a2a590154002c4ed476bce.h5,8.0326907e-06,1.157013e-05,2.2123015e-05,-0.20935896149041255,-0.13952488811630587,-0.13878271105184223,49551090.427099325,-64.50431162793363,5.057142587218047e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/7aa86b0be8c0aa5b797d03319ead4f19.h5,7.3582311e-06,8.6772429e-06,3.2326212e-05,-0.2351502002222669,0.013812579906645221,0.04685642267997419,48355217.02593764,-67.1646496032166,5.082847943898787e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/ededee946fd3090d91b8742c218b401e.h5,6.1554749e-06,5.770519e-06,2.4166581e-05,-0.22056344513883241,0.028499890977937536,0.04927490518635698,48039111.00083968,-69.13662041057195,5.053069076294326e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/123bdd45f35ab010e821e00e84cc203a.h5,7.0613903e-06,5.9516945e-06,3.0142873e-05,-0.22092973718399972,0.006133840967489918,-0.0032638882773422433,49320683.20968389,-65.31010272727205,5.012677438925118e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/f383da34258fe823805272f2fd579d1b.h5,7.5847281e-06,7.317462e-06,2.2324076e-05,-0.20243347130503397,0.014779354491406823,-0.0035466856306749645,48666685.52164869,-69.27852872441505,5.005133478816627e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/839171a5ca024bac060b92d94bf20183.h5,1.1312005e-05,1.1924298e-05,3.13043e-05,-0.22802755622862478,-0.02244038287342711,0.02173789242932814,52093953.76505177,-61.88386558512946,5.078934443106101e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/fa09f7fec9214427806d2553c4e6e237.h5,5.3299373e-06,6.4311215e-06,1.8595436e-05,-0.2085705308465768,-0.05431473691880609,-0.0527208039800713,49378488.35854683,-69.84174365153679,5.056323647983917e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/2d45e3af081343ea72c2fe7637d26e07.h5,6.6924323e-06,1.0865731e-05,2.7340232e-05,-0.24029251358116369,0.023997227156217146,0.025017234323133953,50616711.56083135,-68.07185193630336,5.014544061188688e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/a9214458ba9255f9966ddc4512ec9fdb.h5,4.2059693e-06,4.2249515e-06,1.4196395e-05,-0.21617496490653393,0.017195100389178604,0.01603982348661154,51602151.477201745,-66.66039012679335,5.015624156361823e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/cc2c563377e08d17ea565012964bb266.h5,1.5580974e-05,1.7362979e-05,3.1849504e-05,-0.2180862897977934,0.02876526088869716,-0.05233864997761148,52918597.34517644,-62.34521154484017,5.092331773744557e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/f7afad97a816a0e0945971723b0f7349.h5,6.5309604e-06,6.7960006e-06,3.1605727e-05,-0.21999054609716412,-0.016590067794536156,0.0009619312316444446,49908273.446025364,-58.13891342793419,5.040894481010792e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/0cda91a4752fb3d6603658fe7fe741a5.h5,4.9305585e-06,5.0179025e-06,2.6805559e-05,-0.24107707213686466,-0.004844403919323832,0.0022628244850015074,49450176.804825015,-68.25796887449023,5.012575095125943e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/4e8843215f1b9b47cc7104f30ae47a5e.h5,7.0760477e-06,6.6351344e-06,2.1330211e-05,-0.20084522980839392,0.011993955020816884,-0.0012836227849826395,50047210.28863274,-69.07519043638408,5.018553800789443e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/bc2d405956ce2c74403b1373366e0163.h5,5.3731946e-06,4.6424521e-06,2.2150272e-05,-0.22408659874423204,0.0024321752496055124,-0.013927448624254685,48809838.06767892,-66.50381782812697,5.011772906328001e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/ddfdf32dc4ebcc29e67685a7280af2b4.h5,4.25667e-06,9.717309e-06,1.8640776e-05,-0.22350332851931137,-0.0038352153614410744,0.05522881155444865,47124073.43554675,-67.26342121569043,5.010823578936434e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/0e6e1918734c934c9cd46041742d8bbd.h5,4.728972e-06,4.9486633e-06,2.577473e-05,-0.23769543042298133,-0.002643284230037811,-0.020693591918534038,49418778.9368421,-63.77359699685597,5.005834017361017e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/c82823c530e4be3345e891ed004dc166.h5,5.8767202e-06,7.9571552e-06,2.7544492e-05,-0.2236840347006969,-0.05967618944870646,-0.04615029143145614,51320240.38145785,-62.75298917234307,5.084560114900771e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/281d4d6f6bd3af2326803507677c86cc.h5,2.6260172e-05,2.9074219e-05,2.2107311e-05,-0.21664242643408263,-0.14918564335984552,0.004617559107664012,52310950.0737823,-68.8686606054091,5.060565732871737e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/af02666157ec6b7a66977980ee8f9966.h5,5.4993501e-06,7.6667347e-06,2.7823738e-05,-0.22247251828615985,-0.05967618944870646,-0.04679574585494305,51128611.491587415,-62.75298917234307,5.084560114900771e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/60b52cbd3baf977fa069ffd54d746842.h5,7.6330992e-06,1.662984e-05,2.6711614e-05,-0.2448112611846623,0.06266245615514479,0.10879041327183464,48629339.77868495,-68.82665087290054,5.018316392029824e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/857cdd7c76ded9ec8887a218d15feafb.h5,5.6407548e-06,6.7579278e-06,2.8995205e-05,-0.2553983300738576,0.011888574107563653,0.0013105831806127632,47938830.23606195,-69.06863032786366,5.070983354640863e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/1090be949fc5fd2de7f20b89e987a6a0.h5,5.8365114e-06,1.8926977e-05,3.6372039e-05,-0.2624101161118992,0.013813059966867106,0.05039278589396588,51937404.172247544,-67.14599991397482,5.082847943898787e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/e5fe0b26220400fbddf7e0b3c503fb4b.h5,7.5767573e-06,7.950981e-06,2.7338152e-05,-0.20177620985702696,-0.011323116575990257,-0.03652825979142715,48026765.534648076,-65.54366634580349,5.034556171844965e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/b14d5a00f1376d1b4500794ed03cd8c2.h5,3.6574745e-06,5.1025558e-06,2.5432295e-05,-0.2611373717220299,0.0053976246889605745,0.010405417946787097,52911168.44395607,-65.25211940038201,5.013271366106594e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/a80a98511488649bc95caf12d6cad37f.h5,7.7320154e-06,1.0922437e-05,2.1997784e-05,-0.20914177665765926,-0.13952697644991113,-0.13878271105184223,49923712.03722441,-64.51931924454863,5.056601848233891e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/ed0840814143180ea1d830c55283c46f.h5,1.1007966e-05,1.195347e-05,2.64985e-05,-0.22070793864515464,0.003699178293165531,-0.06519656110389949,52423086.88733467,-69.15271479845998,5.059640587358723e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/35209733112332d488c1642893649f64.h5,1.3742721e-05,8.8905503e-06,2.8053179e-05,-0.22914496050743074,-0.05696802889663998,-0.03561496709623869,47155025.334454566,-58.494715164465624,5.001981407462426e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/53a23a6f4f220b307af855b42d90b5c8.h5,5.2185828e-06,1.4132673e-05,2.2213263e-05,-0.2433584849194529,0.010468038977636531,-0.004483802528225696,47703536.34272308,-67.18616376725979,5.019877304908081e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/3e9b9dfecdee2f71f2dfb21784d9cad7.h5,2.614259e-06,7.532161e-06,1.9128643e-05,-0.24628595055651628,0.0026038300889120423,-0.012694897885865867,52363939.578023806,-66.8439107337905,5.088543619730332e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/1b51a1041c94ff58a2ca8229bd28eb05.h5,1.1424396e-05,1.131741e-05,3.2988277e-05,-0.2564944057558569,-0.003405778342815402,-0.008813119072849354,47162949.90104243,-63.601231658296385,5.045772759574694e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/058cbe13def51e9db75e59a1b6a0d245.h5,5.1380204e-06,5.0734071e-06,2.3921246e-05,-0.22991200205039355,-0.001695124282416965,0.0029354722723202967,49822345.394563764,-68.98531510068977,5.026572056212793e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/dbb73e36e5fe319ca3d12167151f8411.h5,1.1257466e-05,6.1798624e-06,2.470712e-05,-0.2641405192380716,-0.011607757623913244,0.026167415238192243,50804392.74337607,-60.58561669750554,5.036770639035987e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/561f9b092fc01d86124e0eef553f9144.h5,5.6414257e-06,7.5481018e-06,2.8502098e-05,-0.21523141702623597,-0.07857860198310106,-0.07982061066945058,49802950.98821088,-66.8062163627112,5.090439162005575e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/3218f1b7cf8dc61aa47c6a390dfb83e1.h5,5.9909405e-06,6.4017617e-06,2.7123156e-05,-0.21943867813872353,-0.028096937443906164,-0.00546256845090375,48572928.4093503,-68.22422732173604,5.071404434686403e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/68c93fcd24bf98a9e05bbd5a92b88c1c.h5,7.8194625e-06,1.8238041e-05,2.2912079e-05,-0.20914174656673373,-0.14011551506549783,-0.13878271105184223,49502400.73720128,-64.50431162793363,5.005580079769855e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/f92e71a92c20d0bf3270e9eae111c074.h5,6.2395177e-06,8.1566373e-06,2.6525235e-05,-0.23574753085568328,-0.002819051550620548,0.019354834010416575,50618421.44086657,-58.45756347504409,5.080674054671112e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/45fb0a057ae46250ff3e4290fb133331.h5,4.8211128e-06,1.9048224e-05,2.3115175e-05,-0.23263121199565992,0.027070638037394235,0.03233628561683109,49371709.470884494,-67.48341779808388,5.072453505563932e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/306dc5eb4009a4871279032eb777c6ea.h5,1.3090417e-05,1.3840815e-05,2.6196145e-05,-0.22063921404122394,-0.0668436662439863,0.01651971034773641,52484484.92466266,-67.95131053333472,5.065764757243214e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/a01e6f0c9bc65a80ee04cd3bcacf3dcc.h5,2.9881281e-05,9.1030333e-06,2.89536e-05,-0.23756037168346114,-0.0018783158837006042,0.05934885313549272,52885928.82845798,-59.80427998481067,5.022098127167477e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/b3e7a94871f5b04e7894aea8171d8191.h5,1.0864954e-05,8.186085e-06,2.6374511e-05,-0.23157656206884922,-0.033688932869597836,-0.059775617913594675,49095347.07850126,-68.14189614168886,5.044111251138466e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/a56b86692cc77090d9b0d459c6327f8a.h5,6.5374742e-06,9.5426808e-06,2.7261406e-05,-0.24024178883960842,0.023988807235171744,0.015868654942795168,50616711.56083135,-68.4464367311179,5.014544061188688e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/ed1e59098439edbf1fc9c17ac1fe4675.h5,5.0562923e-06,4.7181195e-06,1.989683e-05,-0.24559798201882538,0.0039808010836717336,0.0018501983441658572,52408837.77375799,-67.8476171595914,5.0294007026318e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/b9d12fa2d7c69fb86d89529ca857478a.h5,3.3061252e-06,5.8046351e-06,2.1562397e-05,-0.2271251634568104,-0.01278994260386169,0.012159457209629946,49379262.06540763,-65.86420013206929,5.070743126365792e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/13068f0fb4b31f46cafc870403cb434e.h5,6.312516e-06,5.3765409e-06,2.3811949e-05,-0.21394905568080702,0.0006543719875761918,0.02090158011918159,46989847.36088697,-65.999397686454,5.075289189677104e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/cdcd65505289e69ee73c3cc67c097693.h5,5.3821756e-06,5.3894481e-06,2.218698e-05,-0.23220527666434285,-0.01989450457697757,0.0015624270960828293,50487293.4262447,-68.09217856658928,5.059661578297553e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/afcde031c7cdb0685ff4c55a2cca0cbd.h5,6.1563741e-06,6.5497276e-06,2.2804088e-05,-0.23638959073827268,-0.004808782441277845,-0.021265553388333323,51016004.36277363,-69.07224849074316,5.045460319330744e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/2d0e42e1df8d8c2756e7e0830c6e9947.h5,7.7282431e-06,7.6621677e-06,3.0183744e-05,-0.2200994007797214,0.008818099781026628,-0.004738032605624019,50697243.95841281,-65.42708047997245,5.04219396075754e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/1c4e7b88ce09837280651f7e55bcf1ce.h5,6.0542403e-06,3.8914394e-06,2.7590796e-05,-0.26221230432127757,-0.007074884194442908,-0.02517761319322507,51937404.172247544,-67.12244267916307,5.082847943898787e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/0de9a1b6b376e58ea7471d6442b2c93c.h5,4.9496579e-06,5.0057653e-06,2.2222269e-05,-0.24424118586063398,-0.017202435369703655,-0.009143831994059368,52445764.67847325,-67.19584771465577,5.057036778456047e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/d9f0ccfa0010ededd2ae64dbae92b198.h5,1.0935927e-05,4.7463506e-06,2.3361636e-05,-0.2486012129881809,0.0023580265171707134,-0.009005767502038601,48361282.718707435,-65.64709001328066,5.004788450761324e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/57f654cbc8db278da3fdb19325f4cb4c.h5,5.1873635e-06,5.988534e-06,3.0249189e-05,-0.23170064726579614,-0.020592657009907592,-0.009338408872971118,52809209.52963955,-66.60971341745845,5.056306161797647e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/daf74cb297d0ec2b08b1f68f83bc2eb2.h5,5.2076815e-06,6.1812502e-06,2.4610964e-05,-0.219151091080589,-0.04524448741179621,-0.0373088187497444,49044602.41185293,-69.90427784857422,5.048952052961594e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/37dd0b68c1bf1019c04937cb8f7b2001.h5,2.253999e-06,3.3679208e-06,2.1446479e-05,-0.24076133975292047,0.003981642825574273,-0.01804011613453551,50100981.653188124,-68.91614116624967,5.0343725912888e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/b04f3e354309d2a5d252fdf5b1eb496c.h5,3.4256414e-06,8.362695e-06,1.3879602e-05,-0.2382239252312996,0.0036968099411189594,0.015152215583526706,49374797.26642972,-63.58039310805997,5.042905932209735e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/a30cb76b28bd8fe56025def631c19ae0.h5,2.9900603e-05,1.7698749e-05,2.9333868e-05,-0.2274622594839276,0.018272282894400325,-0.08695816561030136,52714562.208906166,-61.38213327866881,5.010376001914023e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/7382a418dc1adeafd595aae5f3a9060a.h5,4.1371137e-06,4.3799854e-06,3.0195052e-05,-0.2411275312218239,0.0005351878123738517,0.0021414819454066126,47722806.52571716,-60.45302621450675,5.071057981917394e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/13e9d384f3fa358050541afb9a66c5d3.h5,5.406589e-06,5.2892421e-06,2.6759348e-05,-0.23321610335729095,0.011116312811107143,0.021886289584249062,47689494.38734591,-65.15754833999877,5.00343356102311e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/9efbb4fdafaa648e343a3f20288990be.h5,5.1663628e-06,5.9617367e-06,3.0251258e-05,-0.23170064726579614,-0.019998070924115267,-0.009338408872971118,52809209.52963955,-66.60971341745845,5.056306161797647e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/38926f6a3b6928f03ccb4aefaec1756b.h5,5.6003743e-06,7.5077702e-06,2.0471089e-05,-0.21883576661698828,-0.07260375570962323,-0.0912849823422819,51224521.158949554,-66.29641318017804,5.071465540130658e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/a4fe246ef05912c63e3ef30d134bbe8a.h5,1.5148104e-05,1.400942e-05,3.2361118e-05,-0.24392993303727092,0.03913810074598689,-0.05723607441867311,48380045.18309712,-68.11775009513146,5.081717615660668e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/ae9ed716bf5060acf52bccc974c898b8.h5,1.4915029e-05,1.4968903e-05,2.092836e-05,-0.22257240210901472,0.08817533786328113,0.015790326060387393,49426208.23174521,-69.79876215973425,5.066669242285482e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/168b2c98f8b9ace79ece757218aa46b0.h5,6.3439307e-06,7.0927323e-06,2.4462561e-05,-0.22120400132286205,-0.017262446746981755,-0.05269561550145704,50241007.05803267,-69.77242758142937,5.091873086735752e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/f0002ca2d76237ba47056106853a0a65.h5,1.8750206e-05,7.2652009e-06,2.4978648e-05,-0.2270434758092912,-0.016286249664338438,0.0007179519417245209,51199762.71919231,-67.81874818239527,5.064770789843726e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/be77fbdf9cc3d85fb73f9250f84d32e6.h5,5.2405543e-06,6.278147e-06,2.1201312e-05,-0.24559798201882538,0.003747639608700122,0.014550571077604293,52812388.28184007,-68.4019870185408,5.0294007026318e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/408ca6d5b5e19ee3a726f4801d99fc5b.h5,1.1787355e-05,8.6712483e-06,2.3896609e-05,-0.2530267629233778,0.016358512147347917,-0.014721351931008408,52843403.74030692,-68.71748668786495,5.045865191098501e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/4e766cdc86fd3b300561a4689ee41dab.h5,5.802512e-06,6.2143496e-06,2.8179357e-05,-0.2236792214997464,-0.021477737120099427,-0.016411394409522658,50236410.5840695,-69.84767428570979,5.006301197584216e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/0dffdab7388e109003e7aeaeab3e6be0.h5,5.3982405e-06,6.248021e-06,2.1577396e-05,-0.24559798201882538,0.003747639608700122,0.014550571077604293,52857754.241431795,-68.4019870185408,5.0294007026318e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/eda3322a04d7cb035a2bc958c1aacc39.h5,8.2493819e-06,9.6690016e-06,2.6766486e-05,-0.22478850242959608,0.03264364383503552,-0.05505734994900825,48609632.69306499,-64.51512580526493,5.019627605982673e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/8ad156fe73c591277171431fb36a6998.h5,2.6229533e-06,3.951753e-06,1.9070318e-05,-0.2384426455562048,-0.02458195549355251,-0.010249609859984521,49878703.912879914,-67.49099894856188,5.056796137149494e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/dea48a079c1e9b6446cd0faadb343ba7.h5,1.3396591e-05,6.5677898e-06,2.5035019e-05,-0.20335242626348063,0.029728794209425355,0.022272060696454866,49374853.36325553,-61.23413342094704,5.066038267996308e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/920164e8bbfd3d7619778da2dc991558.h5,4.5612819e-06,7.5985495e-06,2.52188e-05,-0.237486732556052,-0.011301375975308222,0.0033013688569623646,51160007.37079951,-65.04717714879567,5.063214679496247e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/dd33e2dd79341e0a6661026297e67a5c.h5,8.7008347e-06,1.6541141e-05,2.6373418e-05,-0.2642951932161369,0.06901708203122806,0.09273489276363167,49226956.02808631,-69.1546551801115,5.064237054260627e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/dc560d431c05df46b9d86f32c519a8d6.h5,7.7449556e-06,7.666502e-06,3.0179324e-05,-0.2200994007797214,0.008818099781026628,-0.004738032605624019,50697243.95841281,-65.42708047997245,5.04219396075754e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/4603029cc9386f9bcb5a7e17dff98e05.h5,7.2176137e-06,7.9009944e-06,2.9277213e-05,-0.21943867813872353,-0.028096937443906164,-0.030106745916964203,48258533.61594056,-68.11965138521447,5.071404434686403e-10
