filepath,distgen_total_charge
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/6a2ef9bd66b1afb8428d7537e915fd5f.h5,5.057090540727163e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/944aa277b0679aa9ef069e7d8c0b603a.h5,5.017159125719539e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/85c8bcc09807f460414161ad4a757e79.h5,5.0125905845216e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/d60fd79256b7aef64ae4faac34aec5ec.h5,5.057951618167444e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/cae21f1f310548713d3abc251b852a98.h5,5.011355743934481e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/795f979d093df73dda9fcbf7fe7f3ce4.h5,5.013233220590922e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/8b428952b80b1b7249b3e646580aac04.h5,5.03574508204598e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/92a5828737cdc55b0dbd8439a7074a6d.h5,5.056601848233891e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/1b0dc7cf508cd0e9c1b8142d2371e02b.h5,5.040126182365092e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/2395f5b9f64bf1b68387620c7a23411e.h5,5.082847943898787e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/9f34aa702bebfd306ccd2a7cc246693f.h5,5.07591112635623e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/4fe16f49a0b82c0e935eae2a40bf789b.h5,5.027314956220874e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/a69756ca2e74d766df2a24e07eab3061.h5,5.049693755997471e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/8dbf6571f19e73b511f210de34321787.h5,5.017862481720633e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/3133cd7f88b8d92d6546bb461807e082.h5,5.084874979573561e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/3942ed596a085204255f8d4b8d7ae5cc.h5,5.075954841632343e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/990a57e3fb776b4811e202f4015713e1.h5,5.052400872530763e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/f6e727836479f6c651c2ea7c2598c7e3.h5,5.074996286422048e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/51717bdb6f0a25fdaf9fd5013f41c375.h5,5.057816012674512e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/270c5ad9be0bcef394ccce83c318502a.h5,5.011539569450845e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/97d19162bd8f8da3e5f3ab9cbc9f3834.h5,5.022457971562432e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/a447eedeb29dd4483502c18c983f0905.h5,5.015553096034635e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/5924e60f105e465ceae8e028a0f08a1d.h5,5.058546714179047e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/e131500671d69f706beba41fccad6af3.h5,5.07779189780522e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/e4f27113309e77a7438e4214b3519546.h5,5.071404434686402e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/53e0a9d3b1189969fc81569fb045c5fb.h5,5.008461351866623e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/c009b97d26a619d4026199928e9a399c.h5,5.048837416316416e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/311a044477be35ebef273172732654be.h5,5.085749175389614e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/7d98ed3cacd5c36b6b649bcc7a65a47b.h5,5.015119073789038e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/d8e9524858a094aed5a354827752f643.h5,5.041342362677944e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/47e1c4e261fd90ddca9f86b3718adebc.h5,5.027091715316388e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/282d28902ec924db53ca9d585b5b6a20.h5,5.043100302704562e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/6feed736c82b65de107e0179e3be5ef5.h5,5.082847943898787e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/68179a812b50dd29dc66e358fa9c2f83.h5,5.022599480544161e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/31ebaa8a4312773c43ddbfd308616ad3.h5,5.052667377315135e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/7d4a37f59cc2c5344f5a5d126f899397.h5,5.027529647483325e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/7ced80c9e350dcfbf4a160a6d7c08082.h5,5.004089631983727e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/c5031e4a93e0c19088261dffa7bb2e04.h5,5.014162525033685e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/1ff4ed23a838c5ba07445630979897dc.h5,5.049151072703039e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/7b1f45edb91694ee844b1ac5c3ab3b45.h5,5.041083156304184e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/1f37ccddb0944762c8f6952bfd62462f.h5,5.073326627789873e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/31e2bb4fca29521e7b0ad62b863a8236.h5,5.02952260818161e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/cbbbf82b7889790daf908c15f37a930a.h5,5.082847943898787e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/72e7c59f2b63b8139559faffa8a37ec9.h5,5.025690140216532e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/82921e02b2fe34808a3ce7068fc00896.h5,5.074699900448183e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/329566bb1e42ee8415e81b9cee89228f.h5,5.019827377625177e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/18d608bfc6cce7608c30c0a7b6cb18c3.h5,5.049693755997471e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/3bf4a04711a1ee9782f3686e760ad51f.h5,5.056601848233891e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/63ea532338343ef98cb10985b1b9afbf.h5,5.003516584842372e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/e0da74fd2e3357de985763339f0ee6b6.h5,5.094340892710982e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/5706160c1d3b38afe0fe45649c1dff25.h5,5.001981407462425e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/1540f75af7d4e1c3b12b6a2b5d0b6522.h5,5.019827377625177e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/1ad0075be2e2d1ce33623f79e2c7673b.h5,5.03534321092347e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/77c71d722aaf550db2eaa69cebfc82b7.h5,5.079981557249658e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/971d1aa96c6c4b8a7c72404622afd2fe.h5,5.097406619943908e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/1036ae9b7e4b107f5a7069104c192535.h5,5.069206904305142e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/919a8a1a1819967da05a44e6e26e933d.h5,5.02437110947583e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/2023f24edd4bd5c4c2e0240983e1c9bb.h5,5.056601848233891e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/23225fa991324649e728433af75c6b26.h5,5.021882362721842e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/b1d30fe71f6596bc144eb58bf5d8f9a7.h5,5.057969820588279e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/4ebd9eec7787a2d9dce906bdbcc9dc7c.h5,5.079682483292254e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/c9f351c7b57459c1a185c9960d8d335a.h5,5.052810778480636e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/02206d89ecb593989766a77bacb9509b.h5,5.052400872530763e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/97157390dd42afe47c8d51a99fe856bc.h5,5.005834017361017e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/d96a07fa2e3b0e1b4ce9d4757d0bbd3a.h5,5.071404434686402e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/1c6d1155129472278aa20c0631878bf5.h5,5.03401859415881e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/e543e09d8c018c507d203735bfa17463.h5,5.057142587218047e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/56ebce73a3214eac30502c3346bc4830.h5,5.096124833929088e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/da477ba84f78048b98976eb00075c3de.h5,5.052251712389277e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/0ba3004172d224b3c92bde94522c2164.h5,5.0294007026318e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/4a78cefccd7ecdde1a49325497b069f5.h5,5.001853943428815e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/d09781b74bc0f4003dc0adea4401125c.h5,5.02465797670345e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/bbf4e1264854b28859d16b1986c0cad0.h5,5.00892871878666e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/ae3433563faa2071bedeebb40a8dc1c7.h5,5.048952052961593e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/b306a901bb899542130902ca1f3f2064.h5,5.068037863822283e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/75a071b2d26def83fefe56fd5e1ed4a9.h5,5.082847943898787e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/bcb4fb71568e1239eb464c2e6cd0425f.h5,5.007487021049951e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/fe1972bb05c22811c4c908dffca3692d.h5,5.082847943898787e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/b8ea0089efe9503f38997497d6fd4343.h5,5.044676402460174e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/44fe87ef2f4cecebf27833152df97569.h5,5.086979346425152e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/83d5ef4ab9883908c8f62a6365dec4e6.h5,5.031833962723216e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/0294fd54f7ee636d3fde105b5839711d.h5,5.097873080447452e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/ae9ba968b82a5f53dbb0184f3b445805.h5,5.051529662008042e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/b19db188865dce10ed5dacb6b3c41b8f.h5,5.029662546919944e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/86a84d6ae0e402de6652e85c2400c7a6.h5,5.066319620654099e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/f9b674893a089d1b752e52cd9373c76a.h5,5.038123848420994e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/cadfa23892d1397838e5de167a4de2e4.h5,5.085689463010462e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/23c42d6ed791c72819d45ac8c20df384.h5,5.019497722719713e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/8c1a04eaffd2501edd0206aba316bec7.h5,5.003926178354072e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/e1b3ce99f309966c812dc78597b1b048.h5,5.033581474452782e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/59db25a9267881dc391f4bfee308c4cd.h5,5.04349617934234e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/b0de3b3553d86aff08d8a62aa11a136b.h5,5.056559695491373e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/03e8d2bf48bd2bd08e900efe22163d82.h5,5.083808357986352e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/303f70ea1b084d0707add41a471c6121.h5,5.037426745602173e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/df44fd4852bb7a32120cf4ee6662722b.h5,5.089784984338215e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/738435e953afc9c6a87d30c3b7fcf742.h5,5.005834017361017e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/5d3952b7a5531a7b9112d7da91b5d093.h5,5.073339743413676e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/707d5878950597d39d90b4c772bce750.h5,5.07000565710086e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/c4db0c3af6491427dece9f5f30ebfe0b.h5,5.027532567314565e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/34f189e6f7ab1abd785192183693a464.h5,5.007007851083972e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/3eb06f50a670adf59bfa07044efbcf29.h5,5.00230010928381e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/19eb4953e9e012e3a814e7bd8994790d.h5,5.077392761807376e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/684bbb3c5fbf4e8e6fc5b1cdb8d6dbbd.h5,5.040236012371693e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/173d0a90e75e6c31959a78e4daf3d90c.h5,5.069978624052055e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/8635c200bc199c474edf7c3549cd31fd.h5,5.037674592716567e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/0abc73ce02245b81a29f5b78dce73baf.h5,5.077902516847406e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/f3d824b9236f6485577a9a94c6a9f091.h5,5.018695429881491e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/259e19d68efcc00039e6f1c537750047.h5,5.083987941879145e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/6a2643841b4b689408a9d38cb5fab90d.h5,5.05083386197357e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/1807ea03f77dd99357c5d811a28270de.h5,5.02276612514803e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/fdcbb66fd1aa1f593609f94ad63f5739.h5,5.099077630192515e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/4385420ea63124c631e6ee6e31a90a6c.h5,5.082847943898787e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/fa790c8c1344c1499b9b5920c803188f.h5,5.010183914134563e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/57d07429526ff97a90a4ebe56469350f.h5,5.056601848233891e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/6c33e865ed5eb44e0bed4ba349468255.h5,5.08958758889268e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/9dae7c2987048a6aa43a3cde0ac74cc9.h5,5.003024940848031e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/927b9859c40bf2eec790af41baf066b1.h5,5.040823074366117e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/ceffbabd5880d06f730681a26d263b38.h5,5.09709273425445e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/4d6c67f70c5b73b328bd189e40806446.h5,5.07511800084832e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/68a1e08d4f177c1c9f5e2818c4e1f5b6.h5,5.027963973278212e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/92e684a216a27d63657d289c41b4422b.h5,5.075414828455046e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/bc86ffbce00ba4ab3506065c6853c516.h5,5.038486869016975e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/cf325fb14bda82eb9c60b62b0833da3f.h5,5.063098977764181e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/8af64c45ae8eecb40caff2ea1ce619cd.h5,5.041725066001247e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/2e7c732292c04c6c653df9cf6272aad0.h5,5.032284908037211e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/0d627983c9c08288fc86781ac3b7f752.h5,5.031650275569142e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/c5f6554f81b7ae36ff430ae373127e2d.h5,5.044036014557196e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/348695effb0ab2d494c45d1e6e8aa4c4.h5,5.0294007026318e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/45d684998c065ef5b33c7ead3f7dfb18.h5,5.030881480944098e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/35fb6d91c98b0763db23b39c1d78f237.h5,5.078313994329631e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/10706dde662a5e6be29eaea86ba796a1.h5,5.021286926891653e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/e89ef60b7de82141061d3d9b0f4777ac.h5,5.084798972788696e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/1731f2f342f8e11db838d9aace75539b.h5,5.053900702429437e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/3815266e3a340a999485551a720a0bfc.h5,5.039746922880396e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/ee5a4e0491e9043787f520e5d346920e.h5,5.00505199207145e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/26d3de53a8f4be9de83d6b4f6d3d1aa9.h5,5.017638717091122e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/da8c22b2d85e64ea44a2139a8a0bb150.h5,5.083949481174154e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/0cf2ca35ab6893c930e65f349ab3fac3.h5,5.094440414268292e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/94299e2c11c8c9863bdc824c3690c3ce.h5,5.015507489318425e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/1e1badc04de257b088362a8bdb3aa268.h5,5.06039549024227e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/d48752c4b1a48cb8500239ffde04f33c.h5,5.038441319855451e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/5066debc448818e97a7d0c5c14a7ad35.h5,5.067054050094165e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/cd3e986e20027368b2778101abe705f1.h5,5.005351147850297e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/dd6b0355aba9138626d3e7063ddb26f2.h5,5.099577735681664e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/4e742e86a70839000f0b38016d435391.h5,5.098718336355165e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/7239c72080c11645dc2c5c4f0dfc237f.h5,5.03493708206052e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/063bb6e06b0cdb84d1f29815a78252af.h5,5.010662743618932e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/edc79c8b4815a7fc5b88c8154c9808b7.h5,5.095158586919799e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/01673845530b029fc46b0ff32adca376.h5,5.040680265878274e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/95a7f759d0bfbba2746649d50a4d9bde.h5,5.052648050990219e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/917372cc0dfa84ce79ae6d7fac9db7c6.h5,5.095194188253008e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/dffcb59d84339d92431be2fe8384966b.h5,5.071404434686402e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/9f3f00aa24f20f790c69114f10cf459b.h5,5.03637730598165e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/845934ea663b4e24c5d06fefdd01147a.h5,5.071404434686402e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/954535a2f0121154c55eb8f71c9d1ff6.h5,5.060982256005038e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/8c85fb49e139c3842aa1d0201ef7ee78.h5,5.009515802763173e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/b180fa8eb6c315c0dad1ea1b2a08aec0.h5,5.035170307777801e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/02b6a0aa0dfeb0c4a036b779267e2b50.h5,5.065693707873404e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/3fb34f279c1e94511d4807f66f6790e1.h5,5.051933664993062e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/7a3026d59ea7e95600a6d329dd34e48f.h5,5.074008163684765e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/c43d948e3391b8b9d0e7dfeafb211961.h5,5.013519041272741e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/1c8d2f12b290ea47cdd3c8864a434d81.h5,5.026129301106255e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/f2ced4e07880bb6602afeec68b623968.h5,5.072207269079244e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/61482ae454af89856d5aa93283302765.h5,5.062452479873456e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/faf2495cd0cd40179cfecb1cfa8a0a1b.h5,5.008646341702505e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/311d5baa8ecfdb5068b26642fe5d096d.h5,5.079068489130595e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/943a8c55598c696cfc07d517425fc8dd.h5,5.090538122639466e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/beb70f02be4f4b06125a2244c47cebc0.h5,5.056601848233891e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/967fe67313b24812c2e71bde8c6e7e52.h5,5.039910675806657e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/8b2a998c1ffd624d0f8eae2a9b9154e1.h5,5.039621517351285e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/7bcdb97435cab18e0c2410bf370909ca.h5,5.088311219354579e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/701fa7938c130e26f67f4eb5e65219de.h5,5.086942763614974e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/da4cdecc2ed3972b0fa42584fef3cac7.h5,5.029119259134583e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/ab012fb340308e09fb5710973a54b77e.h5,5.012726030837983e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/b85e3b6039c42ca58665e499cc56d917.h5,5.023244236119391e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/ca7b7fe832fb3e0584088b5a76467d72.h5,5.027025615315497e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/10fb9545b0825f81a0d8e3218158ae58.h5,5.05665157513575e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/47bf1df98d6f20739082fb5f7184064d.h5,5.076059781495016e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/979f77ceba077e1cc9ff7ef0a5d100a1.h5,5.015326751647775e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/842f189f30cc9bd897abbc1a74f1e673.h5,5.021988450288314e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/34acdea954f5eb5be5f994ccac38d51a.h5,5.087837633492063e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/9fbfdd28ea9810b8b59d1c18d6f15a71.h5,5.065635924983765e-10
/sdf/data/ad/ard-online/Simulations/FACET-II_Injector_Gaussian/Archive/a6cfe5c614948f4c342769a582382931.h5,5.082847943898787e-10
