filename,norm_emit_x,norm_emit_y,norm_emit_z,SOL10111:solenoid_field_scale,CQ10121:b1_gradient,SQ10122:b1_gradient,GUNF:rf_field_scale,GUNF:theta0_deg,distgen:total_charge
/sdf/data/ad/ard/u/tiffan/Archive_5/bda87b567478c634ec934f32a556c8c5.h5,4.9596481e-06,5.7342619e-06,1.1715896e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/06b7bf19adc91017be26bb71edb90775.h5,4.907426e-06,5.6587558e-06,1.210565e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/ca80245131e825b86b51ba05f7037307.h5,4.9064288e-06,5.6595848e-06,1.2124393e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/1f154b0be8842903b5e757cf73655de3.h5,5.6397202e-06,6.8322901e-06,1.2429064e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/29d2168e1e7b2ec2319bdf79070ee82c.h5,4.954805e-06,5.7129637e-06,1.1969201e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/cbb6f453a17136df2f91d7a63f0706b5.h5,5.5045046e-06,6.519966e-06,1.1430729e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/897b1336119338caad703e2841e1b787.h5,4.9452756e-06,5.6962418e-06,1.1674337e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/8cdb98e723033a512d8d095ae8a2c516.h5,5.0513497e-06,5.8802233e-06,1.1755283e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/d27c2efea0f7534569325e6106731520.h5,4.9063754e-06,5.6596291e-06,1.2124536e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/cd4130e5e36305832a5fd264c0654d2a.h5,4.9164174e-06,5.6664591e-06,1.1920797e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/39c432e53dc6c8ee8348553f77402180.h5,4.9064175e-06,5.6596699e-06,1.2124604e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/4388f3e10503f8f2bcfe6d3ebe996334.h5,4.9961628e-06,5.8072157e-06,1.1805905e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/9ba20d4e0e91363d5fe14ef2b93c514f.h5,4.9954843e-06,5.7981439e-06,1.2050759e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/7a00cf12a8308c1fea66108aef476583.h5,4.9886646e-06,5.7845124e-06,1.1938866e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/4b1fe034f82bd56cb34b1bfdfb826475.h5,5.2336688e-06,6.3562742e-06,1.0923721e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/efc129db2fcc7d2e895467d4251173db.h5,4.9093307e-06,5.66161e-06,1.2066417e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/3cc51044af12a671bdb02ad21bc51182.h5,4.9340979e-06,5.6722165e-06,1.2123861e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/d15577edd1e972f43af4b4ef60725ed9.h5,5.6043527e-06,6.3360583e-06,1.2119991e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/b5ef6dd1bdd2c17f0f8978460b48c531.h5,9.4493243e-06,7.5521861e-06,1.8474878e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/adad12c3ff68ed274f4ddd2b1a32536e.h5,4.9379265e-06,5.6945608e-06,1.1894758e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/ea7a4af3b8e00031b2ff9f8c1da5177d.h5,1.007525e-05,1.0247308e-05,1.4153012e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/5aa7837224c83187f8a027299ff131fa.h5,8.1089908e-06,8.5884754e-06,1.2077753e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/ba264f8a915e91e2af25f37fb8af591f.h5,5.1948411e-06,6.0349176e-06,1.1960477e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/bc8459c426991e2a0f43d0903ee63fa6.h5,5.2242429e-06,6.1834573e-06,1.2150547e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/1d27e2a98833d6b032a920dc2e0976b4.h5,4.9088357e-06,5.658951e-06,1.2066821e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/0114744bc8734515759d0606171a8e4e.h5,7.6283384e-06,7.6534186e-06,1.6827323e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/50334f029989dbd7b8a2ad7c644e73f3.h5,4.9069447e-06,5.6602788e-06,1.2120792e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/de70ec15c1cb465475ba430fb4a7e94a.h5,8.6621114e-06,1.0413317e-05,1.8457071e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/3d7efcd5ccd95ae4477b46180f3a740b.h5,4.9834668e-06,5.7884637e-06,1.2070002e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/f06c8e8dc93f1d30db960f8232a4cb4e.h5,4.9179635e-06,5.6811551e-06,1.2112613e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/248d9070cc6b5c71f6a30ff38b5611c1.h5,5.3345458e-06,6.4360299e-06,1.265255e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/fb25718691bbf324af65f8799fad9352.h5,4.9399645e-06,5.7255757e-06,1.2130666e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/f40eab4f5321a850935baea0c3754045.h5,5.0322615e-06,5.9115296e-06,1.2225662e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/d005e85b29a021f6fa53a3f0b8fc498e.h5,4.9250782e-06,5.6873103e-06,1.2094495e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/c2077815a1ad6014d2208d01da70f8d8.h5,4.9064064e-06,5.6599521e-06,1.2124419e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/8b5244d71e9be8b40d24753659e2f5db.h5,9.0136549e-06,7.7199417e-06,1.7439362e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/29afc826ace04f45290497deb1c23631.h5,5.1881463e-06,5.867135e-06,1.1986007e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/498fce977f591c61c152874908251743.h5,4.9065301e-06,5.6600225e-06,1.2122263e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/f3534b5cfc30bed0f1e6e913cf3cb651.h5,5.0686873e-06,5.7784421e-06,1.2090882e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/a282c21d26bfed71653d1ebd9faa07a9.h5,4.9063758e-06,5.6596105e-06,1.2124601e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/692e28289c2b0dbbb90475c93159a868.h5,4.984681e-06,5.7825064e-06,1.1972444e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/24ffdc552da4f3526fcb3bc8981394ea.h5,4.9556296e-06,5.7164551e-06,1.1512011e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/fd6e216668a73f042696518b60745efa.h5,5.0177598e-06,5.833005e-06,1.1953022e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/930ac90a1083564e830ff25cb809a6c1.h5,4.9063752e-06,5.6596222e-06,1.2124599e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/50b1fdaa2e022a8c8f402f056528f711.h5,4.906503e-06,5.659731e-06,1.2124076e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/d9412a21691dbc266cd3ffe206c82b8b.h5,4.9106601e-06,5.6692777e-06,1.2119448e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/588493187cf0b82646b03d39f78d8ea9.h5,4.9063944e-06,5.6595676e-06,1.2124519e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/7839617121f0f797d0fe927076185cd0.h5,4.9063812e-06,5.6596344e-06,1.2124538e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/d41ed3adc600478d391195f5065b8933.h5,4.9063726e-06,5.6596158e-06,1.2124553e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/4871653d45ac3bd275e52e523edf8e11.h5,5.2488151e-06,5.9054121e-06,1.2053708e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/09d0ed31760fa83ef8d6a4927ee2a94f.h5,4.9089769e-06,5.6613064e-06,1.2105051e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/2e55d5020836779f52b03251ada3c78d.h5,5.4787578e-06,6.625945e-06,1.2038374e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/5bcbb467a347cc0fcd8860058879b36f.h5,5.0193444e-06,5.8279814e-06,1.2237061e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/213b1acdd991561ab7a31bb4f8e72deb.h5,5.0632896e-06,5.7681704e-06,1.213082e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/1f0d6e4891ce0f3e62d54eddb793f58e.h5,5.5332095e-06,6.5644928e-06,1.2218723e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/4994b0491f4297fd2569dff7826526be.h5,4.9408954e-06,5.6958685e-06,1.1684937e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/cfea35df72fa1610509d974b170ecd49.h5,5.4485652e-06,6.5778605e-06,1.2094419e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/3ecf5ed98ce3eaf72d2f15945fc4c619.h5,4.9289858e-06,5.6707083e-06,1.1511542e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/bd3becbef1cceb9f687807f9cfc3b1e9.h5,4.9237572e-06,5.6825255e-06,1.1979116e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/42678c03809b606ec7d371f2e40b4f5f.h5,4.9067198e-06,5.6596236e-06,1.2122622e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/5dcfcf29592ac77605e07fd19e4980c6.h5,5.6768248e-06,6.402201e-06,1.2114796e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/118783f0229004edadd292e01c091f8c.h5,4.906588e-06,5.6602167e-06,1.2123948e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/d7c8f4cc4c2d747bbe7567923c94711e.h5,4.9085312e-06,5.6587266e-06,1.2124636e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/63648e3f0f1f4253001d18b27e5d87f7.h5,5.2005595e-06,5.8746734e-06,1.2077796e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/680fb9efcdd35ba53de719c47ff196fe.h5,6.9438148e-06,8.45341e-06,1.5710132e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/6032dc7d9cbcbe2d32c498cc40187fb9.h5,4.9661788e-06,5.7208402e-06,1.1971369e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/2fc18a79b9089454079625e04db914c1.h5,5.1172206e-06,5.900122e-06,1.205363e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/7dabc7132d77d32fc49830c87b21214e.h5,5.2364684e-06,6.3596197e-06,1.0888213e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/719a6f9131cdc1aafd386dfaf193aa1f.h5,4.9076317e-06,5.6624933e-06,1.212274e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/5cd112739c891c20098e9d0052138ba2.h5,4.9063869e-06,5.6595832e-06,1.2124619e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/bf9928420b37a7303e6b665769d53d98.h5,4.9077092e-06,5.6612407e-06,1.2107665e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/b36c8238a91d3e051f9f0df39c03090d.h5,4.9085957e-06,5.6575695e-06,1.2091918e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/570948eb11d4a88b24ae5a51b9d53fcf.h5,5.5108963e-06,6.7396651e-06,1.2387884e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/332d2857d2a892891f1302507353079e.h5,4.9064228e-06,5.6596519e-06,1.2124345e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/1b82814398c057d58f8d43fa831b01eb.h5,4.9064348e-06,5.6600479e-06,1.2124198e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/04834f6245c3c1bf3ce7ff8e86258505.h5,6.8862308e-06,8.4298555e-06,1.4422802e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/28797b809c7e5bc458c918e259b2dc16.h5,5.7695628e-06,6.2976103e-06,1.2145819e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/4cdb0a28b3b1b8fbf769452a42350722.h5,5.0886937e-06,5.8700913e-06,1.1793973e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/6355c6ad4ee8780347d157b5d9c0fd98.h5,4.9064233e-06,5.6596188e-06,1.2124516e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/fa44a92f759cb747d0c11e0340d48787.h5,5.1568489e-06,6.0381852e-06,1.1818045e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/63ffa8ff3826ef2d52a29d68745044c7.h5,4.9598845e-06,5.7651265e-06,1.2146047e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/2dee8494affa954057d94ca03a275e85.h5,6.7694543e-06,5.6694199e-06,1.2328747e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/5058b977879f9bcfa0035b0e1454d9bb.h5,5.1864487e-06,6.1388208e-06,1.1297376e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/755242e5fc8191973f88522ce1d6e87d.h5,4.9094644e-06,5.6616234e-06,1.2066209e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/de166412b77590e5c32c2af26defbb9a.h5,4.9642597e-06,5.7415561e-06,1.1623823e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/3de13697a297a261cdf274f11128aaf1.h5,4.9179689e-06,5.6569536e-06,1.1709031e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/f985b63789e1823c90ed945aad1a5919.h5,4.959472e-06,5.72931e-06,1.1749751e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/27320e379df90839b7205ebd124bdac1.h5,4.9143138e-06,5.6773463e-06,1.2112827e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/4ac1f81dfd9dba04b5ad8bed2927d4e0.h5,4.9064828e-06,5.6600795e-06,1.2123285e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/eb4bf995183074f8103f45646272452a.h5,4.9064795e-06,5.6595812e-06,1.2124477e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/a11a6b1c269058e62bdeafe85549bf55.h5,4.9064214e-06,5.6596603e-06,1.2124375e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/3c16b86f80903fd17a05d67ce454233b.h5,4.9135106e-06,5.6621006e-06,1.2026588e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/b7b767cf79680361b7314a951528a86f.h5,5.027417e-06,5.9017264e-06,1.2216561e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/6112c5a107df7ce1364ed32b6e91d8f6.h5,7.3753778e-06,7.9084349e-06,1.1629935e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/2189300a2aeb6f2729592d09fa046e35.h5,5.6302165e-06,7.0082675e-06,1.3219918e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/bdc25c52a45233879549fea5d2793aa1.h5,6.1781428e-06,6.626423e-06,1.2156703e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/1b840d7dc64d131e764eb80ef0bdec11.h5,5.7261533e-06,6.3009928e-06,1.2154285e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/7e2266381c832f87456ed12b39eb78eb.h5,4.907617e-06,5.6583195e-06,1.2093069e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/d45a3bc504464432b101c1811051587f.h5,7.3896214e-06,7.4313139e-06,1.6130873e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/898fccfcd1f1db85e18a0810a9f5086c.h5,5.0143992e-06,5.7960482e-06,1.1913403e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/212e75d51ac9419e427ba71710b8181d.h5,5.1866562e-06,6.185053e-06,1.1374713e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/2b4c01ab1a8fb44e83a196feaae044c7.h5,4.9066155e-06,5.6596997e-06,1.2122523e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/ed42007ae8220c79c803adcfb9834373.h5,5.3620456e-06,6.2464295e-06,1.1930197e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/4c8d78585901dad8b5fef4d8c661c904.h5,5.0054201e-06,5.7592013e-06,1.1908275e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/f108de49b5e4c911be8e7ec3e38ba9ca.h5,5.5938515e-06,6.8206861e-06,1.3864756e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/ffd3f668e649a2d3982db710c14d1512.h5,4.9134395e-06,5.6704522e-06,1.2081749e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/0b64fcbb08e04c2b6a9e9ecd9c271321.h5,4.906393e-06,5.6595747e-06,1.2124602e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/076f9e43e2e2fadf9447eef5446eb31b.h5,5.1529086e-06,5.9168604e-06,1.2123324e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/183c31e99379ad35f9fe113ab9b916a4.h5,5.2488203e-06,6.3060511e-06,1.1373958e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/966989c267ee37d8c8f39a9000489b2f.h5,5.2309333e-06,6.1250466e-06,1.2016876e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/0a532f67eefad9146bef9c05f3a486a2.h5,6.0359752e-06,7.0634774e-06,1.2011062e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/d4ed8e729895f013bd940502e5e0a91f.h5,5.4388252e-06,6.4076005e-06,1.2446591e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/3c97cab4dfce2cb9e6d792ed33232a33.h5,4.9314717e-06,5.6758596e-06,1.2081992e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/673e6424cd7c4eb5ad59ca8ab3b4feca.h5,5.3886377e-06,6.4891647e-06,1.1659328e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/2e4478e42e1a0d384d44370e8fa8f0db.h5,4.9063864e-06,5.6595858e-06,1.2124599e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/bff8dcb7f90699491cec462e8fd9716c.h5,4.9063835e-06,5.6595831e-06,1.2124307e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/22821d231a6c3bd4bb6bc603b4ce8391.h5,5.0070521e-06,5.7989874e-06,1.1332607e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/ce89caf5560fab4c4ed201bba8f3e2b4.h5,4.9065895e-06,5.6598926e-06,1.2124375e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/bb215bb4b606f128f9fc38513cbe173c.h5,4.9065727e-06,5.6595394e-06,1.2122323e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/b2eb1e6addc4ad62b1741865509354f1.h5,5.1464355e-06,5.8338733e-06,1.208217e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/5b0eda30c1ba29056c67c762e9204727.h5,7.7937051e-06,7.7635411e-06,2.077356e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/b27ed0ea1b737ed2524979ee1e30bab5.h5,4.993851e-06,5.7863272e-06,1.1405252e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/1ef98cddbf2db634f2ff0ff04e91198d.h5,4.9126316e-06,5.6740653e-06,1.2117331e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/3b20f4eb5b24f3e822e98cd773d646ef.h5,4.9317554e-06,5.6903297e-06,1.2125071e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/ddf8b611d25c92d3a5e32980e600f66d.h5,4.9089737e-06,5.6592155e-06,1.2062007e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/e705431d2382652b3165300101f09f2d.h5,7.0267713e-06,6.395128e-06,1.195918e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/aec9801a0ae22051d8e2c5b0df50c8b4.h5,5.0574362e-06,5.770221e-06,1.2105184e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/1512682344513ff53d203fcdf600f529.h5,6.0624878e-06,7.1289695e-06,1.3127618e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/ef33819d97593feae5f4128d8dc29cf8.h5,4.9072746e-06,5.6577696e-06,1.20753e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/05ad8935fb41a2f2027540815942d9a0.h5,4.9064651e-06,5.6594768e-06,1.2123661e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/b7bb889e3d642455282e49b6c24a33d0.h5,4.9355565e-06,5.7175052e-06,1.2131041e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/830bf94ee7bdbb139b82cd189e20c19d.h5,4.9063932e-06,5.659555e-06,1.2124624e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/414ac29462ee663bdc96681db1403b62.h5,4.9103371e-06,5.6685941e-06,1.211966e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
/sdf/data/ad/ard/u/tiffan/Archive_5/7257d0caad6f004d379ba0be8c5e3d36.h5,4.9063751e-06,5.6596189e-06,1.2124607e-05,-0.25,0,0,49002593.0539,-60.7,5e-10
